ID,VIN,UUID,CONSENT_SOURCE,ENTRY_CREATED_DATE,ENTRY_LAST_UPDATED_DATE,PURPOSE_NAME,PURPOSE_STATUS,PURPOSE_CUSTOM_PREFERENCES,PURPOSE_TYPES,PURPOSE_CONSENT_WITHDRAWAL_DATE,PURPOSE_CONSENT_DATE,PURPOSE_LAST_UPDATED_DATE,PURPOSE_LAST_INTERACTION_DATE
2a43a2e3-3ade-4b42-8f9a-80789894e0b5,97d3bb87f2607e391,a53502b5-d68f-47dd-84ae-54eca4d42d0b,oneApp,2024-06-27 15:25:12.750,2024-06-27 15:25:12.837,Enhancing our products (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""5833aa4f-827b-4d1e-a636-c3b07c9ab448"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-06-27 15:25:12.670,2024-06-27 15:25:12.670,2024-06-27 15:25:12.670
2a43a2e3-3ade-4b42-8f9a-80789894e0b5,997d0efbaa65964c8,a53502b5-d68f-47dd-84ae-54eca4d42d0b,oneApp,2024-06-27 15:25:12.750,2024-06-27 15:25:12.837,Improving our communications (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""e2881756-b4f8-4dd2-bc8e-b155758c01a8"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-06-27 15:25:12.670,2024-06-27 15:25:12.670,2024-06-27 15:25:12.670
ead71fe1-826e-488a-8fa7-9c1bd1ea359b,946d3554547e141ab,9e26a548-024f-4244-a315-b3ae724b3352,oneApp,2024-07-03 13:29:30.207,2025-03-24 09:03:57.257,Personalising our service (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""6052bb17-4813-426b-a9b4-b1086bd69df5"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2025-03-24 09:03:57.157,2024-07-03 13:29:30.150,2025-03-24 09:03:57.157
ead71fe1-826e-488a-8fa7-9c1bd1ea359b,9bf4a8ab5df6f15b4,9e26a548-024f-4244-a315-b3ae724b3352,oneApp,2024-07-03 13:29:30.207,2025-03-24 09:03:57.257,Personalised Vehicle Support (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""4e0ab947-dbdc-4a53-87b3-ba508d89abf0"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2025-03-24 09:03:57.157,2024-07-03 13:29:30.150,2025-03-24 09:03:57.157
ead71fe1-826e-488a-8fa7-9c1bd1ea359b,b63ba1037d8ee05db,9e26a548-024f-4244-a315-b3ae724b3352,oneApp,2024-07-03 13:29:30.207,2025-03-24 09:03:57.257,Improving our communications (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""e2881756-b4f8-4dd2-bc8e-b155758c01a8"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2025-03-24 09:03:57.157,2024-07-03 13:29:30.150,2025-03-24 09:03:57.157
ead71fe1-826e-488a-8fa7-9c1bd1ea359b,af13318e1e64b7008,9e26a548-024f-4244-a315-b3ae724b3352,oneApp,2024-07-03 13:29:30.207,2025-03-24 09:03:57.257,Integrating our partners (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""dfd6d92a-a364-41cb-87dd-3a459bc47805"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2025-03-24 09:03:57.157,2024-07-03 13:29:30.150,2025-03-24 09:03:57.157
ead71fe1-826e-488a-8fa7-9c1bd1ea359b,d13092c457fbbad5a,9e26a548-024f-4244-a315-b3ae724b3352,oneApp,2024-07-03 13:29:30.207,2025-03-24 09:03:57.257,Enhancing our products (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""5833aa4f-827b-4d1e-a636-c3b07c9ab448"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2025-03-24 09:03:57.157,2024-07-03 13:29:30.150,2025-03-24 09:03:57.157
325cd09c-20ba-5d55-a3e1-0041a70273c7,0760b4c3540b7100c,dccca2ce-a377-4849-9f5a-7b23c035dc5a,oneApp,2024-12-23 15:29:22.340,2025-01-09 13:55:12.533,Personalised Vehicle Support (CS) - TES,ACTIVE,"[
  {
    ""id"": ""e0f8f473-c03e-45f7-9e2c-134c63632544"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2025-01-09 13:55:12.430,2024-12-23 15:29:22.257,2025-01-09 13:55:12.430
325cd09c-20ba-5d55-a3e1-0041a70273c7,f6eb89303336922ee,dccca2ce-a377-4849-9f5a-7b23c035dc5a,oneApp,2024-12-23 15:29:22.340,2025-01-09 13:55:12.533,Improving our communications (CS) - TES,ACTIVE,"[
  {
    ""id"": ""7ae2ab90-dc15-44d4-89c6-6c7f829160fb"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2025-01-09 13:55:12.430,2024-12-23 15:29:22.257,2025-01-09 13:55:12.430
325cd09c-20ba-5d55-a3e1-0041a70273c7,71095a99b07a8c762,dccca2ce-a377-4849-9f5a-7b23c035dc5a,oneApp,2024-12-23 15:29:22.340,2025-01-09 13:55:12.533,Enhancing our products (CS) - TES,ACTIVE,"[
  {
    ""id"": ""a432bcc6-a308-4359-a2bb-7a43babd551b"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2025-01-09 13:55:12.430,2024-12-23 15:29:22.257,2025-01-09 13:55:12.430
325cd09c-20ba-5d55-a3e1-0041a70273c7,31c257d86a4fa4e66,dccca2ce-a377-4849-9f5a-7b23c035dc5a,oneApp,2024-12-23 15:29:22.340,2025-01-09 13:55:12.533,Integrating our partners (CS) - TES,ACTIVE,"[
  {
    ""id"": ""d77ac76f-413e-448f-8b38-e17e3484cb00"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2025-01-09 13:55:12.430,2024-12-23 15:29:22.257,2025-01-09 13:55:12.430
325cd09c-20ba-5d55-a3e1-0041a70273c7,61c86d8aca107fa70,dccca2ce-a377-4849-9f5a-7b23c035dc5a,oneApp,2024-12-23 15:29:22.340,2025-01-09 13:55:12.533,Personalising our service (CS) - TES,ACTIVE,"[
  {
    ""id"": ""aa8e5bcc-77e3-4067-9a92-0e1ecb42cd47"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2025-01-09 13:55:12.430,2024-12-23 15:29:22.257,2025-01-09 13:55:12.430
3e5eee5b-2c34-5617-8ae6-2c8b5fe4b6d0,574a18946a8db42cb,bb63ea28-c902-4f9b-80af-a4b6e1f7f92e,oneApp,2024-12-05 11:16:32.633,2024-12-05 11:16:32.887,Improving our communications (CS) - TES,ACTIVE,"[
  {
    ""id"": ""7ae2ab90-dc15-44d4-89c6-6c7f829160fb"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450
3e5eee5b-2c34-5617-8ae6-2c8b5fe4b6d0,6aae7c2bf0c656d7e,bb63ea28-c902-4f9b-80af-a4b6e1f7f92e,oneApp,2024-12-05 11:16:32.633,2024-12-05 11:16:32.887,Personalised Vehicle Support (CS) - TES,ACTIVE,"[
  {
    ""id"": ""e0f8f473-c03e-45f7-9e2c-134c63632544"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450
3e5eee5b-2c34-5617-8ae6-2c8b5fe4b6d0,7ee49ac6b4ebf241e,bb63ea28-c902-4f9b-80af-a4b6e1f7f92e,oneApp,2024-12-05 11:16:32.633,2024-12-05 11:16:32.887,Personalising our service (CS) - TES,ACTIVE,"[
  {
    ""id"": ""aa8e5bcc-77e3-4067-9a92-0e1ecb42cd47"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450
3e5eee5b-2c34-5617-8ae6-2c8b5fe4b6d0,ed6f38fc735f1c836,bb63ea28-c902-4f9b-80af-a4b6e1f7f92e,oneApp,2024-12-05 11:16:32.633,2024-12-05 11:16:32.887,Enhancing our products (CS) - TES,ACTIVE,"[
  {
    ""id"": ""a432bcc6-a308-4359-a2bb-7a43babd551b"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450
3e5eee5b-2c34-5617-8ae6-2c8b5fe4b6d0,d13092c457fbbad5a,bb63ea28-c902-4f9b-80af-a4b6e1f7f92e,oneApp,2024-12-05 11:16:32.633,2024-12-05 11:16:32.887,Integrating our partners (CS) - TES,ACTIVE,"[
  {
    ""id"": ""d77ac76f-413e-448f-8b38-e17e3484cb00"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450,2024-12-05 11:16:32.450
1b9be144-eaf3-5374-ae4f-9fb3a6780465,a3a20093aff461b76,ed8e0075-1a46-43ee-873a-1e2fe4dccf02,oneApp,2024-10-08 16:29:58.940,2024-11-10 10:57:42.663,Personalised Vehicle Support (CS) - TGR,ACTIVE,"[
  {
    ""id"": ""89123342-418d-494a-8a33-dd1c8312398f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-11-10 10:57:42.543,2024-10-08 16:29:58.807,2024-11-10 10:57:42.543
1b9be144-eaf3-5374-ae4f-9fb3a6780465,a67f5eaad6e3c87f3,ed8e0075-1a46-43ee-873a-1e2fe4dccf02,oneApp,2024-10-08 16:29:58.940,2024-11-10 10:57:42.663,Integrating our partners (CS) - TGR,ACTIVE,"[
  {
    ""id"": ""8a0519c3-a2aa-4f77-b5a5-bee2166c75ab"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-11-10 10:57:42.543,2024-10-08 16:29:58.807,2024-11-10 10:57:42.543
1b9be144-eaf3-5374-ae4f-9fb3a6780465,364c98fc36498ed9c,ed8e0075-1a46-43ee-873a-1e2fe4dccf02,oneApp,2024-10-08 16:29:58.940,2024-11-10 10:57:42.663,Personalising our service (CS) - TGR,ACTIVE,"[
  {
    ""id"": ""0041184c-acb0-4a08-b6da-e4ff4f585cfe"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-11-10 10:57:42.543,2024-10-08 16:29:58.807,2024-11-10 10:57:42.543
1b9be144-eaf3-5374-ae4f-9fb3a6780465,d5b7afde09350fe34,ed8e0075-1a46-43ee-873a-1e2fe4dccf02,oneApp,2024-10-08 16:29:58.940,2024-11-10 10:57:42.663,Improving our communications (CS) - TGR,ACTIVE,"[
  {
    ""id"": ""544a7abc-66fd-4e92-9b20-76c27f977df5"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-11-10 10:57:42.543,2024-10-08 16:29:58.807,2024-11-10 10:57:42.543
1b9be144-eaf3-5374-ae4f-9fb3a6780465,dd7f66ceaad355395,ed8e0075-1a46-43ee-873a-1e2fe4dccf02,oneApp,2024-10-08 16:29:58.940,2024-11-10 10:57:42.663,Enhancing our products (CS) - TGR,ACTIVE,"[
  {
    ""id"": ""6cad5032-3dab-4d59-a725-e706b2e029cc"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-11-10 10:57:42.543,2024-10-08 16:29:58.807,2024-11-10 10:57:42.543
d6f6c779-f8f8-40a2-b860-77e7313e2bc8,79630d67a81c1fba3,e4bb705d-d94a-4af8-8eb4-33601111fadd,oneApp,2024-06-03 08:29:50.957,2025-03-16 09:50:16.760,Enhancing our products (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""5833aa4f-827b-4d1e-a636-c3b07c9ab448"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2025-03-16 09:50:16.633,2024-06-03 08:29:50.833,2025-03-16 09:50:16.633
d6f6c779-f8f8-40a2-b860-77e7313e2bc8,c172a6953302d0c1b,e4bb705d-d94a-4af8-8eb4-33601111fadd,oneApp,2024-06-03 08:29:50.957,2025-03-16 09:50:16.760,Improving our communications (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""e2881756-b4f8-4dd2-bc8e-b155758c01a8"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2025-03-16 09:50:16.633,2024-06-03 08:29:50.833,2025-03-16 09:50:16.633
d6f6c779-f8f8-40a2-b860-77e7313e2bc8,4dbe8ad31537e6f8d,e4bb705d-d94a-4af8-8eb4-33601111fadd,oneApp,2024-06-03 08:29:50.957,2025-03-16 09:50:16.760,Integrating our partners (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""dfd6d92a-a364-41cb-87dd-3a459bc47805"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2025-03-16 09:50:16.633,2024-06-03 08:29:50.833,2025-03-16 09:50:16.633
d6f6c779-f8f8-40a2-b860-77e7313e2bc8,af13318e1e64b7008,e4bb705d-d94a-4af8-8eb4-33601111fadd,oneApp,2024-06-03 08:29:50.957,2025-03-16 09:50:16.760,Personalising our service (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""6052bb17-4813-426b-a9b4-b1086bd69df5"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2025-03-16 09:50:16.633,2024-06-03 08:29:50.833,2025-03-16 09:50:16.633
d6f6c779-f8f8-40a2-b860-77e7313e2bc8,364c98fc36498ed9c,e4bb705d-d94a-4af8-8eb4-33601111fadd,oneApp,2024-06-03 08:29:50.957,2025-03-16 09:50:16.760,Personalised Vehicle Support (CS) - TMI,ACTIVE,"[
  {
    ""id"": ""4e0ab947-dbdc-4a53-87b3-ba508d89abf0"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2025-03-16 09:50:16.633,2024-06-03 08:29:50.833,2025-03-16 09:50:16.633
2d238f96-2848-562e-a873-9680a83c10aa,15c96d4371ea582f4,25a2d868-f7f2-4371-92c8-4d789bc46b0f,oneApp,2024-09-27 13:49:33.020,2024-09-27 13:49:33.087,Personalised Vehicle Support (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""86dd7655-9d7f-4aed-90ff-13586d1cbd12"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953
2d238f96-2848-562e-a873-9680a83c10aa,61c86d8aca107fa70,25a2d868-f7f2-4371-92c8-4d789bc46b0f,oneApp,2024-09-27 13:49:33.020,2024-09-27 13:49:33.087,Integrating our partners (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""dcc52ac8-ce66-455b-8f0b-20fae92d6564"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953
2d238f96-2848-562e-a873-9680a83c10aa,fe2e2a3397f12a202,25a2d868-f7f2-4371-92c8-4d789bc46b0f,oneApp,2024-09-27 13:49:33.020,2024-09-27 13:49:33.087,Improving our communications (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""0da11425-b5d8-4364-be2a-82c38dd6dfdd"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953
2d238f96-2848-562e-a873-9680a83c10aa,e13bcde175e7464ff,25a2d868-f7f2-4371-92c8-4d789bc46b0f,oneApp,2024-09-27 13:49:33.020,2024-09-27 13:49:33.087,Personalising our service (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""07e193d3-950b-422e-9632-1c28e5191e7c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953
2d238f96-2848-562e-a873-9680a83c10aa,c0d1a931a2e6a0be9,25a2d868-f7f2-4371-92c8-4d789bc46b0f,oneApp,2024-09-27 13:49:33.020,2024-09-27 13:49:33.087,Enhancing our products (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""612cb9a6-775b-457d-b8bf-c961371cc19f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953,2024-09-27 13:49:32.953
2ae8a528-5003-58ea-abb6-8e878824e70e,046e06d08a745e82c,315d789b-80cf-46b7-954f-48057ca20985,oneApp,2024-10-20 08:16:05.303,2024-10-20 08:16:05.490,Improving our communications (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""0da11425-b5d8-4364-be2a-82c38dd6dfdd"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217
2ae8a528-5003-58ea-abb6-8e878824e70e,0ec9dbc1eb27edd0c,315d789b-80cf-46b7-954f-48057ca20985,oneApp,2024-10-20 08:16:05.303,2024-10-20 08:16:05.490,Personalising our service (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""07e193d3-950b-422e-9632-1c28e5191e7c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217
2ae8a528-5003-58ea-abb6-8e878824e70e,6757761a2cc66cb8a,315d789b-80cf-46b7-954f-48057ca20985,oneApp,2024-10-20 08:16:05.303,2024-10-20 08:16:05.490,Personalised Vehicle Support (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""86dd7655-9d7f-4aed-90ff-13586d1cbd12"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217
2ae8a528-5003-58ea-abb6-8e878824e70e,f38493b939ddbfdb5,315d789b-80cf-46b7-954f-48057ca20985,oneApp,2024-10-20 08:16:05.303,2024-10-20 08:16:05.490,Integrating our partners (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""dcc52ac8-ce66-455b-8f0b-20fae92d6564"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_thirdparty""
]",,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217
2ae8a528-5003-58ea-abb6-8e878824e70e,3d08c38acfa4f6bfe,315d789b-80cf-46b7-954f-48057ca20985,oneApp,2024-10-20 08:16:05.303,2024-10-20 08:16:05.490,Enhancing our products (CS) - TGB,ACTIVE,"[
  {
    ""id"": ""612cb9a6-775b-457d-b8bf-c961371cc19f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217,2024-10-20 08:16:05.217
ac1f80fe-9000-5eaa-9d6c-6e7e45080620,a1dc37c37eb5ae11b,0a5b7d3e-0d02-43d5-b892-69b29eb53d20,oneApp,2024-09-04 08:43:14.633,2024-09-04 08:43:14.710,Improving our communications (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""2bbf0b7a-f0e0-427d-809c-1916a87bf92f"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_marketing""
]",,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543
ac1f80fe-9000-5eaa-9d6c-6e7e45080620,eb0a9c56d5a83022b,0a5b7d3e-0d02-43d5-b892-69b29eb53d20,oneApp,2024-09-04 08:43:14.633,2024-09-04 08:43:14.710,Personalised Vehicle Support (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""d9b2ae41-fb82-4bfc-9f2d-715ae2786ea9"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_ecare""
]",,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543
ac1f80fe-9000-5eaa-9d6c-6e7e45080620,9aa610638302ffb2c,0a5b7d3e-0d02-43d5-b892-69b29eb53d20,oneApp,2024-09-04 08:43:14.633,2024-09-04 08:43:14.710,Personalising our service (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""4df713dc-0031-40a4-be08-c536f9c2cb9c"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_profiling""
]",,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543
ac1f80fe-9000-5eaa-9d6c-6e7e45080620,0760b4c3540b7100c,0a5b7d3e-0d02-43d5-b892-69b29eb53d20,oneApp,2024-09-04 08:43:14.633,2024-09-04 08:43:14.710,Enhancing our products (CS) - TFR,ACTIVE,"[
  {
    ""id"": ""f741412e-2deb-43c0-8fb4-37ab4737baab"",
    ""name"": ""Brand"",
    ""options"": [
      {
        ""id"": ""ee1f51bb-1fa4-4bdc-941a-55e9c6e1717c"",
        ""name"": ""Toyota"",
        ""is_consented"": true
      }
    ]
  }
]","[
  ""cs_research""
]",,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543,2024-09-04 08:43:14.543
